sample_index,time_monotonic_ns,elapsed_s,end_reason,observed_frame_id,observed_timestamp_ns,observed_valid,observed_reason,observed_depth_m,observed_slant_range_m,observed_dx_norm,observed_dy_norm,observed_vx_m_s,observed_vy_m_s,control_frame_id,control_estimate_age_s,control_depth_m,control_slant_range_m,control_dx_norm,control_dy_norm,control_dx_deadbanded,control_dy_deadbanded,control_vx_m_s,control_vy_m_s,phase,result_valid,result_reason,exit_requested,completion_latched,pitch_command_deg,yaw_rate_dps,drone_vertical_speed_m_s,drone_vertical_speed_age_s,drone_vertical_speed_valid,throttle_visual_correction_rc,throttle_damping_correction_rc,throttle_correction_rc,ch1_roll,ch2_pitch,ch3_throttle,ch4_yaw,ch5_arm,ch6_angle,ch7_aux3,ch8_aux4,trk_pitch_deg,trk_pitch_rate_deg_s,trk_yaw_kp,trk_yaw_max_dps,trk_throttle_kp,trk_vertical_speed_kd,trk_throttle_max_rc,trk_deadband,trk_timeout_s,trk_lock_frames,trk_commit_depth_m,trk_commit_s,bf_angle_limit_deg,hover_baseline_rc,bf_yaw_rate_dps
850,332509366842940,16.99999648996163,commit_complete,228260,11697199374821,True,,1.1594355103380374,1.2117273377192797,0.196875,-0.30833333333333335,4.8714423275250125,-1.1265210382401591,228260,0.013232338009402156,1.1594355103380374,1.2117273377192797,0.196875,-0.30833333333333335,0.166875,-0.2783333333333333,4.8714423275250125,-1.1265210382401591,tracking,True,,False,False,-5.000376637472286,2.503125,-0.56,0.01948627398815006,True,-27.833333333333332,11.200000000000001,-16.633333333333333,1500,1542,1646,1519,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
851,332509386862385,17.020015935006086,commit_complete,228260,11697199374821,True,,1.1594355103380374,1.2117273377192797,0.196875,-0.30833333333333335,4.8714423275250125,-1.1265210382401591,228260,0.03325178305385634,1.1594355103380374,1.2117273377192797,0.196875,-0.30833333333333335,0.166875,-0.2783333333333333,4.8714423275250125,-1.1265210382401591,tracking,True,,False,False,-5.000376637472286,2.503125,-0.56,0.03950571903260425,True,-27.833333333333332,11.200000000000001,-16.633333333333333,1500,1542,1646,1519,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
852,332509406856713,17.040010262979195,commit_complete,228261,11697232506102,True,,1.120926580290538,1.1705149728214108,0.2046875,-0.29375,4.882901914880142,-1.0757643281220313,228261,0.019733429013285786,1.120926580290538,1.1705149728214108,0.2046875,-0.29375,0.1746875,-0.26375000000000004,4.882901914880142,-1.0757643281220313,tracking,True,,False,False,-5.000165534057821,2.6203125,-0.56,0.059500047005712986,True,-26.375000000000004,11.200000000000001,-15.175000000000002,1500,1542,1647,1520,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
853,332509426834254,17.05998780397931,commit_complete,228262,11697265251947,True,,1.0811304387526823,1.1278746780860904,0.2125,-0.27708333333333335,4.895410578851408,-1.0173275109175584,228262,0.006311020988505334,1.0811304387526823,1.1278746780860904,0.2125,-0.27708333333333335,0.1825,-0.24708333333333335,4.895410578851408,-1.0173275109175584,tracking,True,,False,False,-5.000050364143762,2.7375,-0.56,0.0794775880058296,True,-24.708333333333336,11.200000000000001,-13.508333333333335,1500,1542,1649,1520,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
854,332509446865582,17.080019132001325,commit_complete,228262,11697265251947,True,,1.0811304387526823,1.1278746780860904,0.2125,-0.27708333333333335,4.895410578851408,-1.0173275109175584,228262,0.026342349010519683,1.0811304387526823,1.1278746780860904,0.2125,-0.27708333333333335,0.1825,-0.24708333333333335,4.895410578851408,-1.0173275109175584,tracking,True,,False,False,-5.000050364143762,2.7375,-0.56,0.09950891602784395,True,-24.708333333333336,11.200000000000001,-13.508333333333335,1500,1542,1649,1520,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
855,332509466839254,17.09999280399643,commit_complete,228263,11697298567042,True,,1.0423895166852353,1.0866717370840722,0.221875,-0.25833333333333336,4.9087145295784,-0.951063440105815,228263,0.012799735006410629,1.0423895166852353,1.0866717370840722,0.221875,-0.25833333333333336,0.191875,-0.22833333333333336,4.9087145295784,-0.951063440105815,tracking,True,,False,False,-5.000007235963206,2.878125,-0.56,0.11948258802294731,True,-22.833333333333336,11.200000000000001,-11.633333333333335,1500,1542,1651,1521,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
856,332509486854725,17.120008274971042,commit_complete,228263,11697298567042,True,,1.0423895166852353,1.0866717370840722,0.221875,-0.25833333333333336,4.9087145295784,-0.951063440105815,228263,0.03281520598102361,1.0423895166852353,1.0866717370840722,0.221875,-0.25833333333333336,0.191875,-0.22833333333333336,4.9087145295784,-0.951063440105815,tracking,True,,False,False,-5.000007235963206,2.878125,-0.56,0.1394980589975603,True,-22.833333333333336,11.200000000000001,-11.633333333333335,1500,1542,1651,1521,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
857,332509506830828,17.139984377950896,commit_complete,228264,11697332044602,True,,1.0016851510757534,1.0429565623211605,0.23125,-0.23333333333333334,4.92515233577852,-0.8619016587612413,228264,0.01940423296764493,1.0016851510757534,1.0429565623211605,0.23125,-0.23333333333333334,0.20125,-0.20333333333333334,4.92515233577852,-0.8619016587612413,tracking,True,,False,False,-5.000000000458069,3.0187500000000003,-0.74,0.019020970968995243,True,-20.333333333333332,14.8,-5.533333333333331,1500,1542,1657,1523,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
858,332509526843321,17.15999687096337,commit_complete,228265,11697365072354,True,,0.961038961038961,0.9998105694515654,0.240625,-0.20833333333333334,4.940060168755507,-0.771884401368048,228265,0.005914497014600784,0.961038961038961,0.9998105694515654,0.240625,-0.20833333333333334,0.210625,-0.17833333333333334,4.940060168755507,-0.771884401368048,commit,True,,False,False,-5.0,3.1593750000000003,-0.74,0.03903346398146823,True,-17.833333333333336,14.8,-3.033333333333335,1500,1542,1659,1524,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
859,332509546866168,17.180019717954565,commit_complete,228265,11697365072354,True,,0.961038961038961,0.9998105694515654,0.240625,-0.20833333333333334,4.940060168755507,-0.771884401368048,228265,0.02593734400579706,0.961038961038961,0.9998105694515654,0.240625,-0.20833333333333334,0.210625,-0.17833333333333334,4.940060168755507,-0.771884401368048,commit,True,,False,False,-5.0,3.1593750000000003,-0.74,0.03903346398146823,True,-17.833333333333336,14.8,-3.033333333333335,1500,1542,1659,1524,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
860,332509566852354,17.20000590395648,commit_complete,228266,11697398545855,True,,0.9222591362126246,0.9592216370439344,0.2515625,-0.18125,4.954433050501272,-0.6734932428025168,228265,0.04592353000771254,0.961038961038961,0.9998105694515654,0.240625,-0.20833333333333334,0.210625,-0.17833333333333334,4.940060168755507,-0.771884401368048,commit,True,,False,False,-5.0,3.1593750000000003,-0.74,0.03903346398146823,True,-17.833333333333336,14.8,-3.033333333333335,1500,1542,1659,1524,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
861,332509586871186,17.22002473595785,commit_complete,228266,11697398545855,True,,0.9222591362126246,0.9592216370439344,0.2515625,-0.18125,4.954433050501272,-0.6734932428025168,228265,0.06594236200908199,0.961038961038961,0.9998105694515654,0.240625,-0.20833333333333334,0.210625,-0.17833333333333334,4.940060168755507,-0.771884401368048,commit,True,,False,False,-5.0,3.1593750000000003,-0.74,0.03903346398146823,True,-17.833333333333336,14.8,-3.033333333333335,1500,1542,1659,1524,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
862,332509606835820,17.239989369991235,commit_complete,228267,11697431197654,True,,0.8840858442470312,0.9196346337786457,0.2640625,-0.14791666666666667,4.96951329375939,-0.5513053810264323,228265,0.08590699604246765,0.961038961038961,0.9998105694515654,0.240625,-0.20833333333333334,0.210625,-0.17833333333333334,4.940060168755507,-0.771884401368048,commit,True,,False,False,-5.0,3.1593750000000003,-0.74,0.03903346398146823,True,-17.833333333333336,14.8,-3.033333333333335,1500,1542,1659,1524,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
863,332509626833956,17.25998750596773,commit_complete,228268,11697464006256,True,,0.8444212358572671,0.8794714139239728,0.278125,-0.11458333333333333,4.981638506093382,-0.42810955911740006,228265,0.10590513201896101,0.961038961038961,0.9998105694515654,0.240625,-0.20833333333333334,0.210625,-0.17833333333333334,4.940060168755507,-0.771884401368048,commit,True,,False,False,-5.0,3.1593750000000003,-0.74,0.03903346398146823,True,-17.833333333333336,14.8,-3.033333333333335,1500,1542,1659,1524,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
864,332509646857637,17.28001118695829,commit_complete,228268,11697464006256,True,,0.8444212358572671,0.8794714139239728,0.278125,-0.11458333333333333,4.981638506093382,-0.42810955911740006,228265,0.12592881300952286,0.961038961038961,0.9998105694515654,0.240625,-0.20833333333333334,0.210625,-0.17833333333333334,4.940060168755507,-0.771884401368048,commit,True,,False,False,-5.0,3.1593750000000003,-0.74,0.03903346398146823,True,-17.833333333333336,14.8,-3.033333333333335,1500,1542,1659,1524,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
865,332509666847924,17.300001473980956,commit_complete,228269,11697497310404,False,bounding box clipped by image edge,,,,,0.0,0.0,228265,0.145919100032188,0.961038961038961,0.9998105694515654,0.240625,-0.20833333333333334,0.210625,-0.17833333333333334,4.940060168755507,-0.771884401368048,commit,True,,False,False,-5.0,3.1593750000000003,-0.74,0.03903346398146823,True,-17.833333333333336,14.8,-3.033333333333335,1500,1542,1659,1524,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
866,332509686855676,17.320009225979447,commit_complete,228269,11697497310404,False,bounding box clipped by image edge,,,,,0.0,0.0,228265,0.16592685203067958,0.961038961038961,0.9998105694515654,0.240625,-0.20833333333333334,0.210625,-0.17833333333333334,4.940060168755507,-0.771884401368048,commit,True,,False,False,-5.0,3.1593750000000003,-0.74,0.03903346398146823,True,-17.833333333333336,14.8,-3.033333333333335,1500,1542,1659,1524,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
867,332509706870876,17.3400244259974,commit_complete,228270,11697529892496,False,bounding box clipped by image edge,,,,,0.0,0.0,228265,0.185942052048631,0.961038961038961,0.9998105694515654,0.240625,-0.20833333333333334,0.210625,-0.17833333333333334,4.940060168755507,-0.771884401368048,commit,True,,False,False,-5.0,3.1593750000000003,-0.74,0.03903346398146823,True,-17.833333333333336,14.8,-3.033333333333335,1500,1542,1659,1524,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
868,332509726832842,17.35998639196623,commit_complete,228271,11697565982884,False,bounding box clipped by image edge,,,,,0.0,0.0,228265,0.20590401801746339,0.961038961038961,0.9998105694515654,0.240625,-0.20833333333333334,0.210625,-0.17833333333333334,4.940060168755507,-0.771884401368048,commit,True,,False,False,-5.0,3.1593750000000003,-0.74,0.03903346398146823,True,-17.833333333333336,14.8,-3.033333333333335,1500,1542,1659,1524,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
869,332509746866688,17.38002023799345,commit_complete,228271,11697565982884,False,bounding box clipped by image edge,,,,,0.0,0.0,228265,0.2259378640446812,0.961038961038961,0.9998105694515654,0.240625,-0.20833333333333334,0.210625,-0.17833333333333334,4.940060168755507,-0.771884401368048,commit,True,,False,False,-5.0,3.1593750000000003,-0.74,0.03903346398146823,True,-17.833333333333336,14.8,-3.033333333333335,1500,1542,1659,1524,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
870,332509766842417,17.39999596698908,commit_complete,228272,11697599243971,False,bounding box clipped by image edge,,,,,0.0,0.0,228265,0.24591359304031357,0.961038961038961,0.9998105694515654,0.240625,-0.20833333333333334,0.210625,-0.17833333333333334,4.940060168755507,-0.771884401368048,commit,True,,False,False,-5.0,3.1593750000000003,-0.74,0.03903346398146823,True,-17.833333333333336,14.8,-3.033333333333335,1500,1542,1659,1524,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
871,332509786881400,17.42003494995879,commit_complete,228272,11697599243971,False,bounding box clipped by image edge,,,,,0.0,0.0,228265,0.2659525760100223,0.961038961038961,0.9998105694515654,0.240625,-0.20833333333333334,0.210625,-0.17833333333333334,4.940060168755507,-0.771884401368048,commit,True,,False,False,-5.0,3.1593750000000003,-0.74,0.03903346398146823,True,-17.833333333333336,14.8,-3.033333333333335,1500,1542,1659,1524,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
872,332509806870616,17.440024165960494,commit_complete,228273,11697631579450,False,bounding box clipped by image edge,,,,,0.0,0.0,228265,0.28594179201172665,0.961038961038961,0.9998105694515654,0.240625,-0.20833333333333334,0.210625,-0.17833333333333334,4.940060168755507,-0.771884401368048,commit,True,,False,False,-5.0,3.1593750000000003,-0.74,0.03903346398146823,True,-17.833333333333336,14.8,-3.033333333333335,1500,1542,1659,1524,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
873,332509826834431,17.459987980953883,commit_complete,228274,11697664445756,False,bounding box clipped by image edge,,,,,0.0,0.0,228265,0.3059056070051156,0.961038961038961,0.9998105694515654,0.240625,-0.20833333333333334,0.210625,-0.17833333333333334,4.940060168755507,-0.771884401368048,commit,True,,False,False,-5.0,3.1593750000000003,-0.74,0.03903346398146823,True,-17.833333333333336,14.8,-3.033333333333335,1500,1542,1659,1524,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
874,332509846861995,17.480015544977505,commit_complete,228274,11697664445756,False,bounding box clipped by image edge,,,,,0.0,0.0,228265,0.325933171028737,0.961038961038961,0.9998105694515654,0.240625,-0.20833333333333334,0.210625,-0.17833333333333334,4.940060168755507,-0.771884401368048,commit,True,,False,False,-5.0,3.1593750000000003,-0.74,0.03903346398146823,True,-17.833333333333336,14.8,-3.033333333333335,1500,1542,1659,1524,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
875,332509866848721,17.50000227097189,commit_complete,228275,11697694695091,False,bounding box clipped by image edge,,,,,0.0,0.0,228265,0.34591989702312276,0.961038961038961,0.9998105694515654,0.240625,-0.20833333333333334,0.210625,-0.17833333333333334,4.940060168755507,-0.771884401368048,commit,True,,False,False,-5.0,3.1593750000000003,-0.74,0.03903346398146823,True,-17.833333333333336,14.8,-3.033333333333335,1500,1542,1659,1524,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
876,332509886842731,17.519996280956548,commit_complete,228275,11697694695091,False,bounding box clipped by image edge,,,,,0.0,0.0,228265,0.3659139070077799,0.961038961038961,0.9998105694515654,0.240625,-0.20833333333333334,0.210625,-0.17833333333333334,4.940060168755507,-0.771884401368048,commit,True,,False,False,-5.0,3.1593750000000003,-0.74,0.03903346398146823,True,-17.833333333333336,14.8,-3.033333333333335,1500,1542,1659,1524,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
877,332509906848444,17.540001993998885,commit_complete,228276,11697727699348,False,bounding box clipped by image edge,,,,,0.0,0.0,228265,0.3859196200501174,0.961038961038961,0.9998105694515654,0.240625,-0.20833333333333334,0.210625,-0.17833333333333334,4.940060168755507,-0.771884401368048,commit,True,,False,False,-5.0,3.1593750000000003,-0.74,0.03903346398146823,True,-17.833333333333336,14.8,-3.033333333333335,1500,1542,1659,1524,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
878,332509926841071,17.55999462096952,commit_complete,228277,11697760600339,False,bounding box clipped by image edge,,,,,0.0,0.0,228265,0.40591224702075124,0.961038961038961,0.9998105694515654,0.240625,-0.20833333333333334,0.210625,-0.17833333333333334,4.940060168755507,-0.771884401368048,commit,True,,False,False,-5.0,3.1593750000000003,-0.74,0.03903346398146823,True,-17.833333333333336,14.8,-3.033333333333335,1500,1542,1659,1524,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
879,332509946852084,17.580005633994006,commit_complete,228277,11697760600339,False,bounding box clipped by image edge,,,,,0.0,0.0,228265,0.42592326004523784,0.961038961038961,0.9998105694515654,0.240625,-0.20833333333333334,0.210625,-0.17833333333333334,4.940060168755507,-0.771884401368048,commit,True,,False,False,-5.0,3.1593750000000003,-0.74,0.03903346398146823,True,-17.833333333333336,14.8,-3.033333333333335,1500,1542,1659,1524,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
880,332509966859705,17.600013254967052,commit_complete,228278,11697793666100,False,bounding box clipped by image edge,,,,,0.0,0.0,228265,0.4459308810182847,0.961038961038961,0.9998105694515654,0.240625,-0.20833333333333334,0.210625,-0.17833333333333334,4.940060168755507,-0.771884401368048,commit,True,,False,False,-5.0,3.1593750000000003,-0.74,0.03903346398146823,True,-17.833333333333336,14.8,-3.033333333333335,1500,1542,1659,1524,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
881,332509986839688,17.619993237953167,commit_complete,228278,11697793666100,False,bounding box clipped by image edge,,,,,0.0,0.0,228265,0.4659108640043996,0.961038961038961,0.9998105694515654,0.240625,-0.20833333333333334,0.210625,-0.17833333333333334,4.940060168755507,-0.771884401368048,commit,True,,False,False,-5.0,3.1593750000000003,-0.74,0.03903346398146823,True,-17.833333333333336,14.8,-3.033333333333335,1500,1542,1659,1524,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
882,332510006843113,17.63999666296877,commit_complete,228279,11697826645555,False,bounding box clipped by image edge,,,,,0.0,0.0,228265,0.4859142890200019,0.961038961038961,0.9998105694515654,0.240625,-0.20833333333333334,0.210625,-0.17833333333333334,4.940060168755507,-0.771884401368048,commit,True,,False,False,-5.0,3.1593750000000003,-0.74,0.03903346398146823,True,-17.833333333333336,14.8,-3.033333333333335,1500,1542,1659,1524,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
883,332510026833803,17.65998735296307,commit_complete,228280,11697859687613,False,bounding box clipped by image edge,,,,,0.0,0.0,228265,0.5059049790143035,0.961038961038961,0.9998105694515654,0.240625,-0.20833333333333334,0.210625,-0.17833333333333334,4.940060168755507,-0.771884401368048,commit,True,,False,False,-5.0,3.1593750000000003,-0.74,0.03903346398146823,True,-17.833333333333336,14.8,-3.033333333333335,1500,1542,1659,1524,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
884,332510046863996,17.680017545993906,commit_complete,228280,11697859687613,False,bounding box clipped by image edge,,,,,0.0,0.0,228265,0.5259351720451377,0.961038961038961,0.9998105694515654,0.240625,-0.20833333333333334,0.210625,-0.17833333333333334,4.940060168755507,-0.771884401368048,commit,True,,False,False,-5.0,3.1593750000000003,-0.74,0.03903346398146823,True,-17.833333333333336,14.8,-3.033333333333335,1500,1542,1659,1524,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
885,332510066835659,17.699989208951592,commit_complete,228281,11697892617787,False,bounding box clipped by image edge,,,,,0.0,0.0,228265,0.5459068350028247,0.961038961038961,0.9998105694515654,0.240625,-0.20833333333333334,0.210625,-0.17833333333333334,4.940060168755507,-0.771884401368048,commit,True,,False,False,-5.0,3.1593750000000003,-0.74,0.03903346398146823,True,-17.833333333333336,14.8,-3.033333333333335,1500,1542,1659,1524,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,20.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
