sample_index,time_monotonic_ns,elapsed_s,end_reason,phase,tracker_id,frame_id,camera_timestamp_ns,camera_received_at_s,camera_age_s,new_camera_frame,locked,score,bbox_x,bbox_y,bbox_width,bbox_height,dx_norm,dy_norm,bbox_fill,scale_px,log_scale,scale_innovation,scale_reason,filtered_log_scale_rate_hz,inverse_ttc_measured_hz,measured_ttc_s,effective_ttc_s,ttc_prediction_age_s,roll_deg,pitch_deg,heading_deg,attitude_age_s,altitude_m,vertical_distance_m,target_ttc_s,inverse_ttc_target_hz,pitch_initial_deg,pitch_raw_deg,pitch_command_deg,roll_target_deg,roll_command_deg,horizontal_alignment_scale,vertical_nominal_m_s,vertical_alignment_m_s,vertical_target_m_s,vertical_setpoint_m_s,vario_m_s,vario_age_s,vertical_error_m_s,throttle_p_rc,throttle_i_rc,raw_vertical_accel_m_s2,filtered_vertical_accel_m_s2,throttle_d_rc,tilt_hover_rc,throttle_command_rc,yaw_rate_target_dps,yaw_rate_dps,alignment_count,commit_count,commit_block_reason,exit_requested,exit_reason,result_valid,result_reason,ch1_roll,ch2_pitch,ch3_throttle,ch4_yaw,ch5_arm,ch6_angle,ch7_aux3,ch8_aux4
573,425643367432572,11.460001678031404,target_lost_or_stale,tracking,0,706924,175073590433693,425643.346458241,0.020974331011530012,False,True,0.0,308,214,50,57,0.040625,-0.010416666666666666,0.11875,,3.974857187647894,,duplicate frame,0.565787755953593,0.565787755953593,1.767447226415451,1.746472895403921,0.020974331011530012,0.1,1.0,33.0,0.04944858798990026,2.88,-2.6799999999999997,2.6799999999999997,0.373134328358209,-10.0,-7.9742097624684645,-7.9742097624684645,1.2375,1.2375,1.0,-1.5345213813811718,0.0,-1.5345213813811718,-1.5345213813811718,-1.09,0.02923071797704324,-0.4445213813811717,-8.890427627623435,-10.213083057008047,-0.38394966901612626,-0.23060101306088643,2.3060101306088643,1666.7975005540227,1650,-0.61875,-0.61875,5,0,bbox fill,False,,True,,1510,1566,1650,1496,2000,2000,1000,1000
574,425643387431940,11.480001046031248,target_lost_or_stale,tracking,0,706925,175073624306461,425643.379953837,0.007478102983441204,True,True,0.0,307,214,52,58,0.040625,-0.0125,0.12083333333333333,54.91812087098393,3.9980207583406364,0.012034778805057211,,0.5945313049145274,0.5945313049145274,1.6819972165195987,1.6745191135361575,0.007478102983441204,0.1,1.0,33.0,0.06944795598974451,2.88,-2.6799999999999997,2.6799999999999997,0.373134328358209,-10.0,-7.724986035171457,-7.724986035171457,1.2375,1.2375,1.0,-1.6004594861509363,0.0,-1.6004594861509363,-1.554520749381016,-1.09,0.049230085976887494,-0.46452074938101595,-9.29041498762032,-10.24095342123935,-0.38394966901612626,-0.23060101306088643,2.3060101306088643,1666.2253582782507,1649,-0.61875,-0.61875,5,0,bbox fill,False,,True,,1510,1564,1649,1496,2000,2000,1000,1000
575,425643407466591,11.500035697012208,target_lost_or_stale,tracking,0,706925,175073624306461,425643.379953837,0.02751275396440178,False,True,0.0,307,214,52,58,0.040625,-0.0125,0.12083333333333333,,3.9980207583406364,,duplicate frame,0.5945313049145274,0.5945313049145274,1.6819972165195987,1.6544844625551969,0.02751275396440178,0.1,1.0,33.0,0.019563593959901482,2.88,-2.6799999999999997,2.6799999999999997,0.373134328358209,-10.0,-7.653574875911985,-7.653574875911985,1.2375,1.2375,1.0,-1.619839932410722,0.0,-1.619839932410722,-1.5745554003619766,-1.09,0.06926473695784807,-0.48455540036197653,-9.691108007239531,-10.270077116220925,-0.38394966901612626,-0.23060101306088643,2.3060101306088643,1665.6551749928517,1648,-0.61875,-0.61875,5,0,bbox fill,False,,True,,1510,1564,1648,1496,2000,2000,1000,1000
576,425643427445924,11.520015030051582,target_lost_or_stale,tracking,0,706926,175073656316593,425643.413391966,0.014053958002477884,True,True,0.0,307,213,53,59,0.0421875,-0.010416666666666666,0.12291666666666666,55.91958512006326,4.020005639881413,0.006013905919243001,,0.6089194446791888,0.6089194446791888,1.6422533534412804,1.6281993954388025,0.014053958002477884,0.1,1.0,33.0,0.03954292699927464,2.88,-2.6799999999999997,2.6799999999999997,0.373134328358209,-10.0,-7.562614486216341,-7.562614486216341,1.33125,1.33125,1.0,-1.6459900473539575,0.0,-1.6459900473539575,-1.5945347334013498,-1.09,0.08924406999722123,-0.5045347334013497,-10.090694668026995,-10.300317918626595,-0.38394966901612626,-0.23060101306088643,2.3060101306088643,1666.0850024560448,1648,-0.665625,-0.665625,5,0,bbox fill,False,,True,,1511,1563,1648,1496,2000,2000,1000,1000
577,425643447438763,11.540007869014516,target_lost_or_stale,tracking,0,706927,175073689983594,425643.446930656,0.0005081070121377707,True,True,0.0,307,211,53,61,0.0421875,-0.00625,0.12708333333333333,56.859475903318,4.040482211324919,0.0001548885196873684,,0.6092889010172942,0.6092889010172942,1.6412575353504033,1.6407494283382655,0.0005081070121377707,0.1,1.0,33.0,0.05953576596220955,2.88,-2.6799999999999997,2.6799999999999997,0.373134328358209,-10.0,-7.620088882117786,-7.620088882117786,1.33125,1.33125,1.0,-1.6333999291496184,0.0,-1.6333999291496184,-1.6145275723642847,-1.09,0.10923690896015614,-0.5245275723642846,-10.490551447285693,-10.33177830448429,-0.38394966901612626,-0.23060101306088643,2.3060101306088643,1666.516319621161,1648,-0.665625,-0.665625,5,0,bbox fill,False,,True,,1511,1564,1648,1496,2000,2000,1000,1000
578,425643467430920,11.560000026016496,target_lost_or_stale,tracking,0,706927,175073689983594,425643.446930656,0.02050026401411742,False,True,0.0,307,211,53,61,0.0421875,-0.00625,0.12708333333333333,,4.040482211324919,,duplicate frame,0.6092889010172942,0.6092889010172942,1.6412575353504033,1.6207572713362859,0.02050026401411742,0.1,1.2,33.0,0.019313263008370996,2.75,-2.55,2.55,0.3921568627450981,-10.0,-7.734415692831497,-7.720049667127684,1.33125,1.33125,1.0,-1.5733386146696535,0.0,-1.5733386146696535,-1.594535415362305,-1.12,0.009160226967651397,-0.4745354153623049,-9.490708307246098,-10.360239264065058,-0.24985666765194703,-0.23445214397909855,2.3445214397909857,1666.5064261315201,1649,-0.665625,-0.665625,5,0,bbox fill,False,,True,,1511,1564,1649,1496,2000,2000,1000,1000
579,425643487428135,11.579997241031379,target_lost_or_stale,tracking,0,706929,175073755803372,425643.480359766,0.007068369013722986,True,True,0.0,306,206,57,64,0.0453125,0.008333333333333333,0.13333333333333333,60.398675482166,4.074891139527263,0.04011697856899765,,0.7052937986664737,0.7052937986664737,1.4178488480839315,1.4107804790702085,0.007068369013722986,0.1,1.2,33.0,0.03931047802325338,2.75,-2.55,2.55,0.3921568627450981,-10.0,-6.818016180753347,-7.2201192917556245,1.5187499999999998,1.5187499999999998,1.0,-1.8075101249491397,0.0,-1.8075101249491397,-1.6145326303771874,-1.12,0.029157441982533783,-0.4945326303771873,-9.890652607543746,-10.389907090089642,-0.24985666765194703,-0.23445214397909855,2.3445214397909857,1665.9360382578425,1648,-0.7593749999999999,-0.7593749999999999,5,0,bbox fill,False,,True,,1513,1560,1648,1495,2000,2000,1000,1000
580,425643507450436,11.600019542034715,target_lost_or_stale,tracking,0,706929,175073755803372,425643.480359766,0.027090670017059892,False,True,0.0,306,206,57,64,0.0453125,0.008333333333333333,0.13333333333333333,,4.074891139527263,,duplicate frame,0.7052937986664737,0.7052937986664737,1.4178488480839315,1.3907581780668716,0.027090670017059892,0.1,1.2,33.0,0.05933277902659029,2.75,-2.55,2.55,0.3921568627450981,-10.0,-6.716818947908458,-6.719561766672202,1.5187499999999998,1.5187499999999998,1.0,-1.833532270537825,0.0,-1.833532270537825,-1.6345549313805243,-1.12,0.04917974298587069,-0.5145549313805242,-10.291098627610484,-10.420814811246197,-0.24985666765194703,-0.23445214397909855,2.3445214397909857,1664.3673919990656,1646,-0.7593749999999999,-0.7593749999999999,5,0,bbox fill,False,,True,,1513,1556,1646,1495,2000,2000,1000,1000
581,425643527436795,11.6200059010298,target_lost_or_stale,tracking,0,706930,175073789115005,425643.513827862,0.013608933018986136,True,True,0.0,306,204,58,65,0.046875,0.014583333333333334,0.13541666666666666,61.40032573203501,4.1051176861322265,0.018919160136617208,,0.7505169512246239,0.7505169512246239,1.3324149419520677,1.3188060089330815,0.013608933018986136,0.1,1.5,33.0,0.019069234025664628,2.75,-2.55,2.55,0.3921568627450981,-10.0,-6.319425894415902,-6.319425894415902,1.6125,1.6125,1.0,-1.9335671681257793,0.0,-1.9335671681257793,-1.654541290375608,-1.12,0.06916610198095441,-0.5345412903756079,-10.690825807512159,-10.452865413627624,-0.24985666765194703,-0.23445214397909855,2.3445214397909857,1663.7991697813488,1645,-0.80625,-0.80625,5,0,bbox fill,False,,True,,1513,1553,1645,1495,2000,2000,1000,1000
582,425643547433624,11.640002730011474,target_lost_or_stale,tracking,0,706931,175073822376349,425643.547278547,0.0001550769666209817,True,True,0.0,306,202,59,66,0.0484375,0.020833333333333332,0.1375,62.40192304729078,4.131403577520352,0.0033731006857236068,,0.758583992440171,0.758583992440171,1.3182455864686193,1.3180905095019984,0.0001550769666209817,0.1,1.5,33.0,0.039066063007339835,2.75,-2.55,2.55,0.3921568627450981,-10.0,-6.307027120488943,-6.307027120488943,1.70625,1.70625,1.0,-1.9346167669194752,0.0012499999999999976,-1.9333667669194752,-1.6745381193572833,-1.12,0.08916293096262962,-0.5545381193572831,-11.090762387145663,-10.486132425437447,-0.24985666765194703,-0.23445214397909855,2.3445214397909857,1664.2323733727922,1645,-0.853125,-0.853125,5,0,bbox fill,False,,True,,1514,1553,1645,1494,2000,2000,1000,1000
583,425643567451063,11.66002016904531,target_lost_or_stale,tracking,0,706931,175073822376349,425643.547278547,0.020172516000457108,False,True,0.0,306,202,59,66,0.0484375,0.020833333333333332,0.1375,,4.131403577520352,,duplicate frame,0.758583992440171,0.758583992440171,1.3182455864686193,1.2980730704681622,0.020172516000457108,0.1,1.5,33.0,0.05908350204117596,2.75,-2.55,2.55,0.3921568627450981,-10.0,-6.192470350008012,-6.192470350008012,1.70625,1.70625,1.0,-1.9644502748064239,0.0012499999999999976,-1.963200274806424,-1.6945555583911194,-1.12,0.10918036999646574,-0.5745555583911193,-11.491111167822385,-10.520635818022384,-0.24985666765194703,-0.23445214397909855,2.3445214397909857,1664.6672255460537,1645,-0.853125,-0.853125,5,0,bbox fill,False,,True,,1514,1552,1645,1494,2000,2000,1000,1000
584,425643587446756,11.680015862046275,target_lost_or_stale,tracking,0,706932,175073855019078,425643.58067059,0.006776166032068431,True,True,0.0,305,200,61,69,0.0484375,0.022916666666666665,0.14375,64.87680633323437,4.162248824949506,0.01575593759350724,,0.796331757937401,0.796331757937401,1.255758030535069,1.2489818645030006,0.006776166032068431,0.1,1.8,34.0,0.008815378008875996,2.61,-2.4099999999999997,2.4099999999999997,0.4149377593360996,-10.0,-6.11666575954756,-6.11666575954756,1.70625,1.70625,1.0,-1.9295716523145798,0.004374999999999997,-1.9251966523145798,-1.7145512513920842,-1.16,0.018957814027089626,-0.5545512513920843,-11.091025027841685,-10.553901727750796,-0.36291630808581954,-0.26014497680044274,2.6014497680044273,1664.043476987588,1645,-0.853125,-0.853125,5,0,bbox fill,False,,True,,1514,1551,1645,1494,2000,2000,1000,1000
585,425643607509040,11.700078146008309,target_lost_or_stale,tracking,0,706932,175073855019078,425643.58067059,0.02683844999410212,False,True,0.0,305,200,61,69,0.0484375,0.022916666666666665,0.14375,,4.162248824949506,,duplicate frame,0.796331757937401,0.796331757937401,1.255758030535069,1.228919580540967,0.02683844999410212,0.1,1.8,34.0,0.028877661970909685,2.61,-2.4099999999999997,2.4099999999999997,0.4149377593360996,-10.0,-5.988953560742923,-5.988953560742923,1.70625,1.70625,1.0,-1.961072179303323,0.004374999999999997,-1.956697179303323,-1.7346135353541179,-1.16,0.039020097989123315,-0.574613535354118,-11.492270707082358,-10.588485907494903,-0.36291630808581954,-0.26014497680044274,2.6014497680044273,1663.4793068465729,1644,-0.853125,-0.853125,5,0,bbox fill,False,,True,,1514,1550,1644,1494,2000,2000,1000,1000
586,425643627434127,11.72000323300017,target_lost_or_stale,tracking,0,706933,175073889690072,425643.614217892,0.013216234976425767,True,True,0.0,305,199,62,70,0.05,0.025,0.14583333333333334,65.87867636800242,4.188561529247861,-0.0011487933855924837,,0.7935922389495172,0.7935922389495172,1.2600929683028477,1.246876733326422,0.013216234976425767,0.1,1.8,34.0,0.04880274896277115,2.61,-2.4099999999999997,2.4099999999999997,0.4149377593360996,-10.0,-6.101105151571543,-6.08857899570223,1.8,1.8,1.0,-1.9328293933038543,0.0075000000000000015,-1.9253293933038542,-1.7545386223459793,-1.16,0.05894518498098478,-0.5945386223459794,-11.890772446919588,-10.624024608805698,-0.36291630808581954,-0.26014497680044274,2.6014497680044273,1663.9133472877209,1644,-0.9,-0.9,5,0,bbox fill,False,,True,,1515,1551,1644,1494,2000,2000,1000,1000
587,425643647442334,11.740011440007947,target_lost_or_stale,tracking,0,706933,175073889690072,425643.614217892,0.03322444198420271,False,True,0.0,305,199,62,70,0.05,0.025,0.14583333333333334,,4.188561529247861,,duplicate frame,0.7935922389495172,0.7935922389495172,1.2600929683028477,1.226868526318645,0.03322444198420271,0.1,1.8,34.0,0.0688109559705481,2.61,-2.4099999999999997,2.4099999999999997,0.4149377593360996,-10.0,-5.973581352817194,-5.973581352817194,1.8,1.8,1.0,-1.9643506604831342,0.0075000000000000015,-1.9568506604831342,-1.7745468293537563,-1.16,0.07895339198876172,-0.6145468293537564,-12.290936587075127,-10.660912549338747,-0.36291630808581954,-0.26014497680044274,2.6014497680044273,1664.3503993684094,1644,-0.9,-0.9,5,0,bbox fill,False,,True,,1515,1550,1644,1494,2000,2000,1000,1000
588,425643667429071,11.759998177003581,target_lost_or_stale,tracking,0,706934,175073921736347,425643.647721683,0.019707387953530997,True,True,0.0,305,199,64,72,0.053125,0.020833333333333332,0.15,67.88225099390856,4.216068530973872,0.0026247234061402835,,0.7998595259059802,0.7998595259059802,1.2502195293196339,1.2305121413661029,0.019707387953530997,0.2,1.8,34.0,0.019457775983028114,2.61,-2.4099999999999997,2.4099999999999997,0.4149377593360996,-10.0,-5.81383126854666,-5.81383126854666,1.9875,1.9875,0.96875,-1.9585341086715655,0.0012499999999999976,-1.8961189802755791,-1.79453356634939,-1.16,0.09894012898439541,-0.6345335663493901,-12.6906713269878,-10.698959315855326,-0.36291630808581954,-0.26014497680044274,2.6014497680044273,1663.7881808748386,1643,-0.99375,-0.99375,5,0,bbox fill,False,,True,,1517,1548,1643,1494,2000,2000,1000,1000
589,425643687425453,11.779994559008628,target_lost_or_stale,tracking,0,706935,175073954734048,425643.680995016,0.006430436973460019,True,True,0.0,304,200,66,74,0.053125,0.0125,0.15416666666666667,69.88562083862459,4.244144611323783,0.00417739429463726,,0.8099033512035677,0.8099033512035677,1.2347152268402601,1.2282847898668001,0.006430436973460019,0.2,1.8,34.0,0.03945415798807517,2.61,-2.4099999999999997,2.4099999999999997,0.4149377593360996,-10.0,-5.807989438563961,-5.807989438563961,1.9875,1.9875,0.96875,-1.9620856823126087,0.0,-1.9007705047403396,-1.814529948354437,-1.16,0.11893651098944247,-0.6545299483544371,-13.090598967088741,-10.738224008498443,-0.36291630808581954,-0.26014497680044274,2.6014497680044273,1664.2273732075828,1643,-0.99375,-0.99375,5,0,bbox fill,False,,True,,1517,1548,1643,1494,2000,2000,1000,1000
590,425643707450012,11.800019118003547,target_lost_or_stale,tracking,0,706935,175073954734048,425643.680995016,0.02645499596837908,False,True,0.0,304,200,66,74,0.053125,0.0125,0.15416666666666667,,4.244144611323783,,duplicate frame,0.8099033512035677,0.8099033512035677,1.2347152268402601,1.208260230871881,0.02645499596837908,0.2,1.8,34.0,0.05947871698299423,2.46,-2.26,2.26,0.4424778761061947,-10.0,-5.942371384529313,-5.9081122335385565,1.9875,1.9875,0.96875,-1.8704579876548473,0.0,-1.8120061755406334,-1.8120061755406334,-1.21,0.01950710394885391,-0.6020061755406334,-12.040123510812668,-10.774388733030701,-0.4185712844824053,-0.29183023833683525,2.9183023833683523,1663.896209860475,1644,-0.99375,-0.99375,5,0,bbox fill,False,,True,,1517,1549,1644,1494,2000,2000,1000,1000
591,425643727431361,11.820000467007048,target_lost_or_stale,tracking,0,706936,175073987591070,425643.714439454,0.012991906958632171,True,True,0.0,304,201,68,77,0.05625,0.0020833333333333333,0.16041666666666668,72.36021006050217,4.274880190167605,0.010425189765062015,,0.8348406869983742,0.8348406869983742,1.1978333298481743,1.184841422889542,0.012991906958632171,0.2,1.4,35.0,0.019249873992521316,2.46,-2.26,2.26,0.4424778761061947,-10.0,-5.608855338889072,-5.608855338889072,2.1750000000000003,2.1750000000000003,0.9375000000000001,-1.9074282484894947,0.0,-1.7882139829589014,-1.7920248265371321,-1.21,0.039488452952355146,-0.5820248265371322,-11.640496530742643,-10.809277656593924,-0.4185712844824053,-0.29183023833683525,2.9183023833683523,1663.5314718039683,1644,-1.0875000000000001,-1.0875000000000001,5,0,bbox fill,False,,True,,1518,1547,1644,1493,2000,2000,1000,1000
592,425643747441835,11.840010941028595,target_lost_or_stale,tracking,0,706936,175073987591070,425643.714439454,0.033002380980178714,False,True,0.0,304,201,68,77,0.05625,0.0020833333333333333,0.16041666666666668,,4.274880190167605,,duplicate frame,0.8348406869983742,0.8348406869983742,1.1978333298481743,1.1648309488679955,0.033002380980178714,0.2,1.4,35.0,0.03926034801406786,2.46,-2.26,2.26,0.4424778761061947,-10.0,-5.473211585386823,-5.473211585386823,2.1750000000000003,2.1750000000000003,0.9375000000000001,-1.9401957015275992,0.0,-1.8189334701821245,-1.8120353005586787,-1.21,0.05949892697390169,-0.6020353005586787,-12.040706011173574,-10.845418691819575,-0.4185712844824053,-0.29183023833683525,2.9183023833683523,1663.9678223196247,1644,-1.0875000000000001,-1.0875000000000001,5,0,bbox fill,False,,True,,1518,1546,1644,1493,2000,2000,1000,1000
593,425643767421619,11.859990725002717,target_lost_or_stale,tracking,0,706937,175074021595180,425643.747882311,0.019539307977538556,True,True,0.0,303,203,71,79,0.0578125,-0.010416666666666666,0.16458333333333333,74.89325737341113,4.307442123773787,0.013264216892895142,,0.8665705524273039,0.8665705524273039,1.1539741307836437,1.1344348228061052,0.019539307977538556,0.2,1.4,35.0,0.059240131988190114,2.46,-2.26,2.26,0.4424778761061947,-10.0,-5.165693721831024,-5.165693721831024,2.26875,2.26875,0.921875,-1.9921814409837395,0.0,-1.8365422659068849,-1.832015084532801,-1.21,0.07947871094802395,-0.622015084532801,-12.44030169065602,-10.882701872872406,-0.4185712844824053,-0.29183023833683525,2.9183023833683523,1663.4047011801601,1643,-1.134375,-1.134375,5,0,bbox fill,False,,True,,1519,1543,1643,1493,2000,2000,1000,1000
594,425643787431388,11.880000494013075,target_lost_or_stale,tracking,0,706938,175074054118329,425643.781310636,0.006120751961134374,True,True,0.0,303,205,72,82,0.059375,-0.025,0.17083333333333334,76.83749084919418,4.33825902090737,0.00528255728120719,,0.8792126630373404,0.8792126630373404,1.1373812526145677,1.1312605006534333,0.006120751961134374,0.2,0.9,35.0,0.019042545987758785,2.46,-2.26,2.26,0.4424778761061947,-10.0,-5.048224629369778,-5.048224629369778,2.3625,2.3625,0.90625,-1.9977715112430685,-0.0075000000000000015,-1.8172773070640307,-1.8172773070640307,-1.21,0.0994884799583815,-0.6072773070640307,-12.145546141280615,-10.919156308791155,-0.4185712844824053,-0.29183023833683525,2.9183023833683523,1663.1464000667033,1643,-1.18125,-1.18125,5,0,bbox fill,False,,True,,1520,1542,1643,1493,2000,2000,1000,1000
595,425643807441241,11.900010347017087,target_lost_or_stale,tracking,0,706938,175074054118329,425643.781310636,0.02613060496514663,False,True,0.0,303,205,72,82,0.059375,-0.025,0.17083333333333334,,4.33825902090737,,duplicate frame,0.8792126630373404,0.8792126630373404,1.1373812526145677,1.111250647649421,0.02613060496514663,0.2,0.9,35.0,0.03905239899177104,2.46,-2.26,2.26,0.4424778761061947,-10.0,-4.9075804112724235,-4.9075804112724235,2.3625,2.3625,0.90625,-2.0337445964872796,-0.0075000000000000015,-1.849877915566597,-1.837287160068043,-1.21,0.11949833296239376,-0.627287160068043,-12.54574320136086,-10.956812080383953,-0.4185712844824053,-0.29183023833683525,2.9183023833683523,1662.5842528983765,1642,-1.18125,-1.18125,5,0,bbox fill,False,,True,,1520,1541,1642,1493,2000,2000,1000,1000
